id,label
8596,4
8597,0
8598,4
8599,6
8600,9
8601,6
8602,4
8603,3
8604,9
8605,4
8606,0
8607,0
8608,9
8609,2
8610,3
8611,9
8612,9
8613,7
8614,3
8615,4
8616,7
8617,9
8618,9
8619,8
8620,8
8621,2
8622,6
8623,5
8624,2
8625,3
8626,1
8627,0
8628,6
8629,9
8630,2
8631,3
8632,0
8633,0
8634,2
8635,6
8636,7
8637,7
8638,7
8639,2
8640,7
8641,5
8642,4
8643,9
8644,7
8645,9
8646,1
8647,6
8648,5
8649,3
8650,7
8651,7
8652,5
8653,0
8654,8
8655,5
8656,9
8657,5
8658,6
8659,7
8660,6
8661,0
8662,6
8663,2
8664,8
8665,9
8666,4
8667,9
8668,1
8669,2
8670,8
8671,2
8672,3
8673,4
8674,3
8675,6
8676,3
8677,2
8678,8
8679,4
8680,8
8681,5
8682,7
8683,0
8684,9
8685,7
8686,4
8687,8
8688,5
8689,6
8690,6
8691,9
8692,9
8693,5
8694,3
8695,1
8696,7
8697,5
8698,6
8699,2
8700,7
8701,5
8702,1
8703,8
8704,6
8705,7
8706,9
8707,2
8708,6
8709,0
8710,8
8711,4
8712,6
8713,9
8714,8
8715,0
8716,2
8717,7
8718,4
8719,0
8720,8
8721,4
8722,7
8723,3
8724,6
8725,3
8726,4
8727,9
8728,7
8729,8
8730,3
8731,8
8732,1
8733,3
8734,2
8735,1
8736,4
8737,4
8738,6
8739,4
8740,4
8741,8
8742,6
8743,7
8744,5
8745,6
8746,7
8747,9
8748,4
8749,2
8750,7
8751,4
8752,4
8753,3
8754,1
8755,5
8756,1
8757,9
8758,0
8759,8
8760,0
8761,2
8762,8
8763,2
8764,9
8765,6
8766,8
8767,4
8768,9
8769,9
8770,2
8771,3
8772,6
8773,6
8774,1
8775,2
8776,4
8777,4
8778,8
8779,7
8780,7
8781,7
8782,4
8783,6
8784,5
8785,0
8786,3
8787,6
8788,0
8789,8
8790,7
8791,3
8792,4
8793,7
8794,6
8795,3
8796,4
8797,2
8798,7
8799,2
8800,3
8801,5
8802,4
8803,0
8804,7
8805,3
8806,3
8807,2
8808,0
8809,9
8810,4
8811,1
8812,5
8813,5
8814,6
8815,9
8816,7
8817,1
8818,3
8819,1
8820,4
8821,5
8822,3
8823,0
8824,2
8825,9
8826,1
8827,1
8828,8
8829,7
8830,7
8831,6
8832,1
8833,9
8834,7
8835,8
8836,1
8837,8
8838,2
8839,7
8840,4
8841,5
8842,8
8843,3
8844,2
8845,6
8846,0
8847,3
8848,1
8849,8
8850,7
8851,8
8852,9
8853,3
8854,3
8855,8
8856,7
8857,6
8858,8
8859,0
8860,6
8861,1
8862,5
8863,1
8864,6
8865,7
8866,2
8867,6
8868,9
8869,2
8870,3
8871,9
8872,5
8873,7
8874,3
8875,5
8876,9
8877,4
8878,2
8879,4
8880,1
8881,4
8882,4
8883,1
8884,8
8885,5
8886,2
8887,9
8888,7
8889,4
8890,4
8891,5
8892,4
8893,2
8894,2
8895,3
8896,3
8897,5
8898,0
8899,4
8900,5
8901,2
8902,1
8903,0
8904,2
8905,2
8906,7
8907,2
8908,3
8909,2
8910,0
8911,1
8912,4
8913,0
8914,6
8915,7
8916,3
8917,8
8918,9
8919,9
8920,6
8921,9
8922,6
8923,8
8924,9
8925,4
8926,8
8927,2
8928,0
8929,0
8930,6
8931,8
8932,7
8933,7
8934,1
8935,0
8936,9
8937,7
8938,6
8939,5
8940,9
8941,0
8942,4
8943,1
8944,1
8945,0
8946,0
8947,4
8948,4
8949,8
8950,4
8951,7
8952,1
8953,4
8954,8
8955,4
8956,9
8957,9
8958,0
8959,1
8960,2
8961,7
8962,2
8963,2
8964,3
8965,1
8966,5
8967,6
8968,6
8969,2
8970,5
8971,3
8972,2
8973,0
8974,0
8975,2
8976,8
8977,4
8978,6
8979,9
8980,5
8981,1
8982,0
8983,8
8984,1
8985,6
8986,3
8987,0
8988,3
8989,7
8990,8
8991,5
8992,7
8993,5
8994,9
8995,5
8996,3
8997,5
8998,0
8999,4
9000,7
9001,8
9002,7
9003,3
9004,1
9005,0
9006,0
9007,8
9008,4
9009,3
9010,2
9011,9
9012,4
9013,4
9014,5
9015,1
9016,3
9017,2
9018,8
9019,7
9020,1
9021,1
9022,1
9023,0
9024,8
9025,6
9026,1
9027,2
9028,3
9029,3
9030,1
9031,1
9032,4
9033,1
9034,9
9035,8
9036,1
9037,5
9038,1
9039,5
9040,4
9041,7
9042,0
9043,6
9044,0
9045,2
9046,0
9047,5
9048,8
9049,3
9050,0
9051,3
9052,4
9053,5
9054,1
9055,1
9056,1
9057,9
9058,7
9059,7
9060,1
9061,2
9062,1
9063,4
9064,1
9065,9
9066,0
9067,1
9068,7
9069,1
9070,7
9071,4
9072,1
9073,3
9074,3
9075,7
9076,7
9077,5
9078,6
9079,6
9080,8
9081,4
9082,2
9083,8
9084,0
9085,2
9086,4
9087,4
9088,9
9089,0
9090,4
9091,5
9092,0
9093,5
9094,7
9095,3
9096,9
9097,4
9098,8
9099,8
9100,8
9101,7
9102,0
9103,1
9104,2
9105,1
9106,7
9107,0
9108,6
9109,8
9110,6
9111,5
9112,1
9113,3
9114,0
9115,5
9116,9
9117,3
9118,6
9119,0
9120,8
9121,4
9122,5
9123,3
9124,4
9125,1
9126,0
9127,8
9128,4
9129,8
9130,4
9131,8
9132,4
9133,3
9134,1
9135,1
9136,0
9137,2
9138,7
9139,8
9140,4
9141,8
9142,8
9143,3
9144,7
9145,2
9146,2
9147,5
9148,4
9149,1
9150,0
9151,2
9152,3
9153,3
9154,3
9155,9
9156,3
9157,7
9158,5
9159,5
9160,1
9161,4
9162,1
9163,3
9164,2
9165,4
9166,8
9167,8
9168,3
9169,9
9170,8
9171,4
9172,7
9173,3
9174,3
9175,7
9176,6
9177,3
9178,6
9179,2
9180,1
9181,2
9182,8
9183,2
9184,0
9185,4
9186,9
9187,6
9188,7
9189,1
9190,1
9191,0
9192,4
9193,7
9194,1
9195,9
9196,3
9197,5
9198,6
9199,0
9200,1
9201,6
9202,1
9203,1
9204,0
9205,0
9206,5
9207,0
9208,2
9209,2
9210,8
9211,5
9212,0
9213,0
9214,2
9215,3
9216,6
9217,3
9218,0
9219,7
9220,0
9221,7
9222,8
9223,5
9224,3
9225,9
9226,0
9227,1
9228,1
9229,3
9230,6
9231,0
9232,1
9233,7
9234,5
9235,9
9236,6
9237,0
9238,2
9239,2
9240,1
9241,2
9242,0
9243,9
9244,6
9245,7
9246,8
9247,9
9248,5
9249,9
9250,5
9251,7
9252,3
9253,6
9254,4
9255,7
9256,1
9257,0
9258,2
9259,9
9260,1
9261,3
9262,2
9263,7
9264,6
9265,8
9266,6
9267,8
9268,2
9269,7
9270,1
9271,3
9272,6
9273,8
9274,8
9275,5
9276,0
9277,1
9278,4
9279,9
9280,7
9281,8
9282,3
9283,0
9284,4
9285,2
9286,8
9287,7
9288,3
9289,7
9290,2
9291,7
9292,7
9293,0
9294,6
9295,8
9296,3
9297,1
9298,6
9299,4
9300,4
9301,5
9302,5
9303,1
9304,1
9305,3
9306,9
9307,6
9308,1
9309,3
9310,8
9311,7
9312,5
9313,6
9314,2
9315,2
9316,2
9317,2
9318,3
9319,5
9320,7
9321,0
9322,5
9323,9
9324,7
9325,6
9326,8
9327,2
9328,4
9329,3
9330,1
9331,8
9332,3
9333,5
9334,1
9335,0
9336,0
9337,5
9338,8
9339,8
9340,6
9341,1
9342,5
9343,6
9344,6
9345,5
9346,6
9347,5
9348,1
9349,2
9350,0
9351,6
9352,4
9353,0
9354,8
9355,9
9356,2
9357,7
9358,7
9359,8
9360,3
9361,4
9362,6
9363,7
9364,1
9365,6
9366,2
9367,6
9368,9
9369,8
9370,8
9371,3
9372,5
9373,8
9374,8
9375,2
9376,6
9377,3
9378,6
9379,8
9380,4
9381,6
9382,4
9383,2
9384,6
9385,1
9386,3
9387,9
9388,8
9389,0
9390,5
9391,9
9392,8
9393,7
9394,1
9395,2
9396,9
9397,2
9398,6
9399,6
9400,4
9401,0
9402,0
9403,7
9404,2
9405,5
9406,0
9407,6
9408,8
9409,4
9410,7
9411,1
9412,4
9413,1
9414,7
9415,8
9416,2
9417,3
9418,6
9419,7
9420,9
9421,9
9422,6
9423,6
9424,0
9425,4
9426,4
9427,8
9428,8
9429,0
9430,2
9431,0
9432,3
9433,8
9434,1
9435,2
9436,9
9437,6
9438,3
9439,9
9440,6
9441,2
9442,7
9443,7
9444,2
9445,3
9446,6
9447,1
9448,1
9449,1
9450,2
9451,5
9452,0
9453,9
9454,5
9455,9
9456,5
9457,3
9458,0
9459,8
9460,7
9461,2
9462,4
9463,4
9464,8
9465,7
9466,6
9467,3
9468,7
9469,1
9470,1
9471,8
9472,4
9473,4
9474,1
9475,9
9476,3
9477,6
9478,5
9479,1
9480,6
9481,4
9482,5
9483,1
9484,0
9485,0
9486,4
9487,7
9488,0
9489,9
9490,2
9491,6
9492,7
9493,7
9494,3
9495,5
9496,6
9497,5
9498,2
9499,9
9500,7
9501,1
9502,0
9503,6
9504,7
9505,5
9506,7
9507,3
9508,9
9509,8
9510,2
9511,1
9512,0
9513,8
9514,5
9515,2
9516,2
9517,9
9518,7
9519,5
9520,3
9521,5
9522,4
9523,5
9524,0
9525,5
9526,4
9527,0
9528,5
9529,7
9530,6
9531,0
9532,7
9533,2
9534,3
9535,7
9536,1
9537,4
9538,2
9539,5
9540,2
9541,3
9542,7
9543,0
9544,4
9545,5
9546,1
9547,9
9548,8
9549,5
9550,3
9551,2
9552,2
9553,1
9554,0
9555,1
9556,2
9557,0
9558,2
9559,6
9560,6
9561,1
9562,4
9563,2
9564,1
9565,1
9566,9
9567,8
9568,9
9569,4
9570,0
9571,2
9572,3
9573,7
9574,8
9575,9
9576,0
9577,0
9578,5
9579,2
9580,0
9581,3
9582,1
9583,7
9584,0
9585,9
9586,2
9587,0
9588,8
9589,2
9590,5
9591,8
9592,3
9593,9
9594,2
9595,6
9596,9
9597,2
9598,7
9599,3
9600,9
9601,5
9602,3
9603,7
9604,1
9605,0
9606,0
9607,0
9608,2
9609,1
9610,5
9611,2
9612,6
9613,2
9614,5
9615,3
9616,8
9617,4
9618,8
9619,8
9620,2
9621,2
9622,2
9623,4
9624,3
9625,9
9626,7
9627,0
9628,8
9629,7
9630,0
9631,8
9632,7
9633,1
9634,7
9635,5
9636,2
9637,0
9638,9
9639,2
9640,3
9641,9
9642,8
9643,2
9644,2
9645,6
9646,1
9647,6
9648,9
9649,9
9650,6
9651,1
9652,4
9653,2
9654,8
9655,8
9656,4
9657,4
9658,2
9659,3
9660,4
9661,8
9662,1
9663,0
9664,4
9665,3
9666,5
9667,8
9668,7
9669,3
9670,0
9671,1
9672,8
9673,4
9674,8
9675,5
9676,1
9677,9
9678,3
9679,8
9680,1
9681,0
9682,5
9683,9
9684,4
9685,5
9686,2
9687,6
9688,6
9689,3
9690,7
9691,0
9692,4
9693,7
9694,0
9695,2
9696,6
9697,4
9698,0
9699,6
9700,6
9701,6
9702,7
9703,4
9704,1
9705,6
9706,1
9707,8
9708,4
9709,2
9710,5
9711,4
9712,5
9713,5
9714,6
9715,4
9716,1
9717,2
9718,6
9719,0
9720,9
9721,5
9722,7
9723,5
9724,1
9725,6
9726,2
9727,8
9728,3
9729,1
9730,1
9731,5
9732,9
9733,9
9734,5
9735,4
9736,3
9737,3
9738,2
9739,2
9740,8
9741,0
9742,3
9743,7
9744,8
9745,7
9746,3
9747,2
9748,4
9749,2
9750,8
9751,3
9752,5
9753,9
9754,3
9755,0
9756,6
9757,9
9758,2
9759,5
9760,3
9761,5
9762,8
9763,4
9764,4
9765,0
9766,8
9767,8
9768,1
9769,0
9770,7
9771,0
9772,0
9773,2
9774,8
9775,1
9776,7
9777,0
9778,0
9779,4
9780,6
9781,7
9782,2
9783,0
9784,8
9785,7
9786,6
9787,8
9788,4
9789,4
9790,6
9791,3
9792,4
9793,2
9794,5
9795,7
9796,0
9797,4
9798,7
9799,3
9800,8
9801,7
9802,9
9803,6
9804,3
9805,1
9806,2
9807,3
9808,5
9809,9
9810,4
9811,5
9812,6
9813,7
9814,1
9815,7
9816,7
9817,3
9818,3
9819,3
9820,4
9821,1
9822,3
9823,5
9824,1
9825,0
9826,7
9827,6
9828,4
9829,5
9830,2
9831,3
9832,8
9833,9
9834,4
9835,2
9836,2
9837,5
9838,9
9839,7
9840,9
9841,3
9842,8
9843,7
9844,0
9845,0
9846,2
9847,8
9848,3
9849,0
9850,0
9851,5
9852,8
9853,8
9854,7
9855,3
9856,4
9857,2
9858,2
9859,1
9860,1
9861,7
9862,4
9863,9
9864,7
9865,3
9866,8
9867,9
9868,4
9869,3
9870,9
9871,2
9872,1
9873,0
9874,6
9875,4
9876,8
9877,4
9878,1
9879,0
9880,8
9881,4
9882,8
9883,4
9884,7
9885,9
9886,7
9887,6
9888,7
9889,8
9890,1
9891,3
9892,4
9893,8
9894,4
9895,9
9896,4
9897,7
9898,4
9899,7
9900,6
9901,3
9902,2
9903,6
9904,8
9905,3
9906,8
9907,3
9908,6
9909,2
9910,5
9911,4
9912,1
9913,8
9914,5
9915,6
9916,1
9917,5
9918,5
9919,7
9920,7
9921,0
9922,4
9923,9
9924,8
9925,3
9926,3
9927,2
9928,8
9929,2
9930,4
9931,9
9932,1
9933,2
9934,3
9935,3
9936,0
9937,2
9938,0
9939,6
9940,6
9941,8
9942,4
9943,4
9944,4
9945,7
9946,2
9947,7
9948,9
9949,0
9950,2
9951,9
9952,6
9953,3
9954,0
9955,3
9956,0
9957,0
9958,2
9959,9
9960,2
9961,9
9962,2
9963,7
9964,4
9965,3
9966,2
9967,4
9968,1
9969,2
9970,8
9971,0
9972,7
9973,1
9974,6
9975,1
9976,1
9977,9
9978,6
9979,8
9980,9
9981,8
9982,3
9983,2
9984,1
9985,9
9986,4
9987,6
9988,7
9989,4
9990,5
9991,4
9992,1
9993,1
9994,8
9995,5
9996,9
9997,5
9998,9
9999,4
